order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description
852,102,42616,2021-04-11,2021-05-08,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,4280.0,120.0,92.0,3.0,276.0,Shirt,Denim,XS,green,115.0,66.0,"A green coloured, XS sized, Denim Shirt"
852,102,42616,2021-04-11,2021-05-08,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,4281.0,1047.0,90.0,1.0,90.0,Trousers,Relaxed Leg,M,violet,95.0,46.0,"A violet coloured, M sized, Relaxed Leg Trousers"
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4282.0,549.0,98.0,2.0,196.0,Jacket,Leather,XL,blue,113.0,67.0,"A blue coloured, XL sized, Leather Jacket"
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4283.0,540.0,98.0,3.0,294.0,Jacket,Leather,XS,green,113.0,57.0,"A green coloured, XS sized, Leather Jacket"
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4284.0,568.0,100.0,2.0,200.0,Jacket,Bomber,L,orange,90.0,71.0,"A orange coloured, L sized, Bomber Jacket"
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4285.0,45.0,104.0,1.0,104.0,Shirt,Dress,XS,yellow,119.0,69.0,"A yellow coloured, XS sized, Dress Shirt"
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4286.0,1015.0,90.0,2.0,180.0,Trousers,Relaxed Leg,XS,red,95.0,52.0,"A red coloured, XS sized, Relaxed Leg Trousers"
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4287.0,535.0,98.0,2.0,196.0,Jacket,Leather,XS,yellow,113.0,73.0,"A yellow coloured, XS sized, Leather Jacket"
853,653,28448,2021-09-27,2021-10-18,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,4288.0,1220.0,105.0,3.0,315.0,Trousers,Pleated,XS,violet,90.0,58.0,"A violet coloured, XS sized, Pleated Trousers"
854,680,55361,2021-08-10,2021-08-27,Camellia Heatherington,Bigender,78,5530 Ashton GroveSuite 128,7905,Taylorfurt,New South Wales,Australia,4289.0,35.0,104.0,3.0,312.0,Shirt,Dress,XS,red,119.0,63.0,"A red coloured, XS sized, Dress Shirt"
855,620,13177,2021-01-26,2021-02-02,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,4290.0,983.0,106.0,1.0,106.0,Trousers,Wool,L,red,111.0,74.0,"A red coloured, L sized, Wool Trousers"
855,620,13177,2021-01-26,2021-02-02,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,4291.0,1112.0,115.0,3.0,345.0,Trousers,Cropped,M,indigo,99.0,73.0,"A indigo coloured, M sized, Cropped Trousers"
855,620,13177,2021-01-26,2021-02-02,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,4292.0,722.0,119.0,2.0,238.0,Jacket,Trench Coat,M,blue,112.0,46.0,"A blue coloured, M sized, Trench Coat Jacket"
855,620,13177,2021-01-26,2021-02-02,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,4293.0,620.0,112.0,3.0,336.0,Jacket,Cardigan,XS,indigo,118.0,70.0,"A indigo coloured, XS sized, Cardigan Jacket"
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4294.0,833.0,117.0,2.0,234.0,Jacket,Shearling,L,indigo,95.0,66.0,"A indigo coloured, L sized, Shearling Jacket"
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4295.0,1178.0,99.0,3.0,297.0,Trousers,High-Waisted,L,blue,98.0,57.0,"A blue coloured, L sized, High-Waisted Trousers"
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4296.0,794.0,91.0,3.0,273.0,Jacket,Pullover,XL,blue,114.0,74.0,"A blue coloured, XL sized, Pullover Jacket"
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4297.0,509.0,102.0,1.0,102.0,Jacket,Windbreaker,XL,green,109.0,71.0,"A green coloured, XL sized, Windbreaker Jacket"
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4298.0,92.0,118.0,1.0,118.0,Shirt,Flannel,M,blue,96.0,73.0,"A blue coloured, M sized, Flannel Shirt"
856,289,35823,2021-01-13,2021-01-22,Rafferty Fronek,Genderqueer,43,068 Logan CourtSuite 319,612,East Kaylabury,Australian Capital Territory,Australia,4299.0,1204.0,105.0,2.0,210.0,Trousers,Pleated,XL,yellow,90.0,52.0,"A yellow coloured, XL sized, Pleated Trousers"
857,577,43897,2021-09-01,2021-09-10,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,4300.0,751.0,109.0,3.0,327.0,Jacket,Peacoat,S,green,102.0,41.0,"A green coloured, S sized, Peacoat Jacket"
857,577,43897,2021-09-01,2021-09-10,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,4301.0,213.0,106.0,3.0,318.0,Shirt,Chambray,L,red,105.0,44.0,"A red coloured, L sized, Chambray Shirt"
857,577,43897,2021-09-01,2021-09-10,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,4302.0,907.0,94.0,3.0,282.0,Trousers,Cords,M,violet,113.0,77.0,"A violet coloured, M sized, Cords Trousers"
857,577,43897,2021-09-01,2021-09-10,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,4303.0,431.0,107.0,2.0,214.0,Jacket,Denim,S,yellow,92.0,43.0,"A yellow coloured, S sized, Denim Jacket"
858,987,48827,2021-03-16,2021-03-27,Grady Wipper,Genderfluid,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,4304.0,439.0,107.0,2.0,214.0,Jacket,Denim,XL,green,92.0,59.0,"A green coloured, XL sized, Denim Jacket"
858,987,48827,2021-03-16,2021-03-27,Grady Wipper,Genderfluid,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,4305.0,281.0,105.0,3.0,315.0,Shirt,Cuban Collar,S,red,93.0,59.0,"A red coloured, S sized, Cuban Collar Shirt"
858,987,48827,2021-03-16,2021-03-27,Grady Wipper,Genderfluid,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,4306.0,1124.0,102.0,2.0,204.0,Trousers,Cargo Pants,XL,red,106.0,45.0,"A red coloured, XL sized, Cargo Pants Trousers"
858,987,48827,2021-03-16,2021-03-27,Grady Wipper,Genderfluid,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,4307.0,413.0,119.0,3.0,357.0,Shirt,Casual Slim Fit,L,indigo,113.0,60.0,"A indigo coloured, L sized, Casual Slim Fit Shirt"
858,987,48827,2021-03-16,2021-03-27,Grady Wipper,Genderfluid,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,4308.0,799.0,91.0,1.0,91.0,Jacket,Pullover,XL,indigo,114.0,43.0,"A indigo coloured, XL sized, Pullover Jacket"
858,987,48827,2021-03-16,2021-03-27,Grady Wipper,Genderfluid,70,900 Jade AvenueApt. 206,5958,Thompsonbury,New South Wales,Australia,4309.0,397.0,119.0,1.0,119.0,Shirt,Casual Slim Fit,M,yellow,113.0,76.0,"A yellow coloured, M sized, Casual Slim Fit Shirt"
859,269,42679,2021-03-26,2021-04-09,Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia,4310.0,740.0,109.0,1.0,109.0,Jacket,Peacoat,XS,orange,102.0,78.0,"A orange coloured, XS sized, Peacoat Jacket"
859,269,42679,2021-03-26,2021-04-09,Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia,4311.0,400.0,119.0,1.0,119.0,Shirt,Casual Slim Fit,XS,green,113.0,69.0,"A green coloured, XS sized, Casual Slim Fit Shirt"
859,269,42679,2021-03-26,2021-04-09,Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia,4312.0,180.0,98.0,2.0,196.0,Shirt,Camp Collared,XS,orange,112.0,52.0,"A orange coloured, XS sized, Camp Collared Shirt"
859,269,42679,2021-03-26,2021-04-09,Rutger Hugonnet,Bigender,20,13 Hammes CircuitApt. 503,2332,New Jadehaven,New South Wales,Australia,4313.0,147.0,91.0,3.0,273.0,Shirt,Linen,M,orange,116.0,42.0,"A orange coloured, M sized, Linen Shirt"
860,570,18813,2021-04-09,2021-05-04,Henryetta Sheffield,Genderqueer,35,164 Bruen MallSuite 043,4468,New Masonstad,New South Wales,Australia,4314.0,995.0,106.0,1.0,106.0,Trousers,Wool,XS,green,111.0,73.0,"A green coloured, XS sized, Wool Trousers"
860,570,18813,2021-04-09,2021-05-04,Henryetta Sheffield,Genderqueer,35,164 Bruen MallSuite 043,4468,New Masonstad,New South Wales,Australia,4315.0,640.0,93.0,3.0,279.0,Jacket,Coach,XS,yellow,115.0,52.0,"A yellow coloured, XS sized, Coach Jacket"
860,570,18813,2021-04-09,2021-05-04,Henryetta Sheffield,Genderqueer,35,164 Bruen MallSuite 043,4468,New Masonstad,New South Wales,Australia,4316.0,52.0,104.0,3.0,312.0,Shirt,Dress,M,green,119.0,65.0,"A green coloured, M sized, Dress Shirt"
860,570,18813,2021-04-09,2021-05-04,Henryetta Sheffield,Genderqueer,35,164 Bruen MallSuite 043,4468,New Masonstad,New South Wales,Australia,4317.0,664.0,93.0,1.0,93.0,Jacket,Coach,XL,violet,115.0,60.0,"A violet coloured, XL sized, Coach Jacket"
861,315,11565,2021-05-31,2021-06-20,Jeff Curness,Genderqueer,49,86 Christiansen HillSuite 955,2395,East Michaelmouth,Australian Capital Territory,Australia,4318.0,1188.0,99.0,3.0,297.0,Trousers,High-Waisted,L,violet,98.0,68.0,"A violet coloured, L sized, High-Waisted Trousers"
861,315,11565,2021-05-31,2021-06-20,Jeff Curness,Genderqueer,49,86 Christiansen HillSuite 955,2395,East Michaelmouth,Australian Capital Territory,Australia,4319.0,58.0,104.0,2.0,208.0,Shirt,Dress,L,blue,119.0,61.0,"A blue coloured, L sized, Dress Shirt"
861,315,11565,2021-05-31,2021-06-20,Jeff Curness,Genderqueer,49,86 Christiansen HillSuite 955,2395,East Michaelmouth,Australian Capital Territory,Australia,4320.0,78.0,118.0,2.0,236.0,Shirt,Flannel,L,orange,96.0,59.0,"A orange coloured, L sized, Flannel Shirt"
862,984,43784,2021-10-11,2021-10-20,Devin Lindmark,Female,57,011 Bosco JunctionSuite 765,5603,North Mackenzieborough,Northern Territory,Australia,4321.0,935.0,96.0,3.0,288.0,Trousers,Drawstring,XS,indigo,104.0,61.0,"A indigo coloured, XS sized, Drawstring Trousers"
862,984,43784,2021-10-11,2021-10-20,Devin Lindmark,Female,57,011 Bosco JunctionSuite 765,5603,North Mackenzieborough,Northern Territory,Australia,4322.0,162.0,91.0,1.0,91.0,Shirt,Linen,M,blue,116.0,58.0,"A blue coloured, M sized, Linen Shirt"
862,984,43784,2021-10-11,2021-10-20,Devin Lindmark,Female,57,011 Bosco JunctionSuite 765,5603,North Mackenzieborough,Northern Territory,Australia,4323.0,208.0,98.0,2.0,196.0,Shirt,Camp Collared,L,violet,112.0,42.0,"A violet coloured, L sized, Camp Collared Shirt"
863,81,33163,2021-05-10,2021-05-18,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,4324.0,194.0,98.0,2.0,196.0,Shirt,Camp Collared,XL,green,112.0,61.0,"A green coloured, XL sized, Camp Collared Shirt"
863,81,33163,2021-05-10,2021-05-18,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,4325.0,472.0,118.0,3.0,354.0,Jacket,Puffer,M,green,110.0,72.0,"A green coloured, M sized, Puffer Jacket"
863,81,33163,2021-05-10,2021-05-18,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,4326.0,783.0,91.0,1.0,91.0,Jacket,Pullover,L,yellow,114.0,43.0,"A yellow coloured, L sized, Pullover Jacket"
863,81,33163,2021-05-10,2021-05-18,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,4327.0,650.0,93.0,3.0,279.0,Jacket,Coach,XS,blue,115.0,51.0,"A blue coloured, XS sized, Coach Jacket"
864,414,48691,2021-03-29,2021-04-17,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,4328.0,78.0,118.0,1.0,118.0,Shirt,Flannel,L,orange,96.0,59.0,"A orange coloured, L sized, Flannel Shirt"
864,414,48691,2021-03-29,2021-04-17,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,4329.0,336.0,109.0,2.0,218.0,Shirt,Mandarin Collar,S,blue,108.0,44.0,"A blue coloured, S sized, Mandarin Collar Shirt"
864,414,48691,2021-03-29,2021-04-17,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,4330.0,946.0,97.0,2.0,194.0,Trousers,Slim-Fit,S,red,119.0,71.0,"A red coloured, S sized, Slim-Fit Trousers"
865,490,24343,2021-07-27,2021-07-30,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,4331.0,1015.0,90.0,3.0,270.0,Trousers,Relaxed Leg,XS,red,95.0,52.0,"A red coloured, XS sized, Relaxed Leg Trousers"
866,88,48270,2021-04-11,2021-04-21,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,4332.0,653.0,93.0,2.0,186.0,Jacket,Coach,L,blue,115.0,80.0,"A blue coloured, L sized, Coach Jacket"
866,88,48270,2021-04-11,2021-04-21,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,4333.0,1142.0,102.0,2.0,204.0,Trousers,Cargo Pants,M,blue,106.0,64.0,"A blue coloured, M sized, Cargo Pants Trousers"
866,88,48270,2021-04-11,2021-04-21,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,4334.0,757.0,109.0,2.0,218.0,Jacket,Peacoat,M,blue,102.0,71.0,"A blue coloured, M sized, Peacoat Jacket"
866,88,48270,2021-04-11,2021-04-21,Kendall Jakubski,Male,78,331 Leah Station StSuite 445,3111,Port Liam,South Australia,Australia,4335.0,846.0,113.0,1.0,113.0,Trousers,Chinos,S,orange,100.0,58.0,"A orange coloured, S sized, Chinos Trousers"
867,342,42248,2021-03-23,2021-04-07,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,4336.0,930.0,96.0,1.0,96.0,Trousers,Drawstring,XS,blue,104.0,45.0,"A blue coloured, XS sized, Drawstring Trousers"
867,342,42248,2021-03-23,2021-04-07,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,4337.0,129.0,92.0,1.0,92.0,Shirt,Denim,XL,blue,115.0,73.0,"A blue coloured, XL sized, Denim Shirt"
867,342,42248,2021-03-23,2021-04-07,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,4338.0,430.0,107.0,2.0,214.0,Jacket,Denim,XS,yellow,92.0,52.0,"A yellow coloured, XS sized, Denim Jacket"
867,342,42248,2021-03-23,2021-04-07,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,4339.0,545.0,98.0,1.0,98.0,Jacket,Leather,XS,blue,113.0,77.0,"A blue coloured, XS sized, Leather Jacket"
867,342,42248,2021-03-23,2021-04-07,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,4340.0,723.0,119.0,1.0,119.0,Jacket,Trench Coat,L,blue,112.0,50.0,"A blue coloured, L sized, Trench Coat Jacket"
867,342,42248,2021-03-23,2021-04-07,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,4341.0,19.0,96.0,1.0,96.0,Shirt,Oxford Cloth,XL,green,114.0,42.0,"A green coloured, XL sized, Oxford Cloth Shirt"
868,937,43447,2021-03-31,2021-04-03,Judy Mesias,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,4342.0,763.0,109.0,3.0,327.0,Jacket,Peacoat,L,indigo,102.0,45.0,"A indigo coloured, L sized, Peacoat Jacket"
868,937,43447,2021-03-31,2021-04-03,Judy Mesias,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,4343.0,1049.0,90.0,2.0,180.0,Trousers,Relaxed Leg,XL,violet,95.0,42.0,"A violet coloured, XL sized, Relaxed Leg Trousers"
869,605,11108,2021-09-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,4344.0,1214.0,105.0,3.0,315.0,Trousers,Pleated,XL,blue,90.0,55.0,"A blue coloured, XL sized, Pleated Trousers"
869,605,11108,2021-09-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,4345.0,949.0,97.0,2.0,194.0,Trousers,Slim-Fit,XL,red,119.0,67.0,"A red coloured, XL sized, Slim-Fit Trousers"
869,605,11108,2021-09-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,4346.0,176.0,98.0,2.0,196.0,Shirt,Camp Collared,S,red,112.0,67.0,"A red coloured, S sized, Camp Collared Shirt"
869,605,11108,2021-09-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,4347.0,535.0,98.0,3.0,294.0,Jacket,Leather,XS,yellow,113.0,73.0,"A yellow coloured, XS sized, Leather Jacket"
869,605,11108,2021-09-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,4348.0,77.0,118.0,2.0,236.0,Shirt,Flannel,M,orange,96.0,68.0,"A orange coloured, M sized, Flannel Shirt"
869,605,11108,2021-09-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,4349.0,636.0,93.0,1.0,93.0,Jacket,Coach,S,orange,115.0,55.0,"A orange coloured, S sized, Coach Jacket"
869,605,11108,2021-09-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,4350.0,351.0,94.0,2.0,188.0,Shirt,Henley,S,red,92.0,60.0,"A red coloured, S sized, Henley Shirt"
869,605,11108,2021-09-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,4351.0,1145.0,102.0,1.0,102.0,Trousers,Cargo Pants,XS,indigo,106.0,51.0,"A indigo coloured, XS sized, Cargo Pants Trousers"
869,605,11108,2021-09-25,2021-10-20,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,4352.0,845.0,113.0,1.0,113.0,Trousers,Chinos,XS,orange,100.0,53.0,"A orange coloured, XS sized, Chinos Trousers"
870,647,47385,2021-08-01,2021-08-12,Malory Emmison,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,4353.0,1256.0,112.0,2.0,224.0,Trousers,Tracksuit Bottoms,S,violet,91.0,48.0,"A violet coloured, S sized, Tracksuit Bottoms Trousers"
870,647,47385,2021-08-01,2021-08-12,Malory Emmison,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,4354.0,789.0,91.0,3.0,273.0,Jacket,Pullover,XL,green,114.0,65.0,"A green coloured, XL sized, Pullover Jacket"
870,647,47385,2021-08-01,2021-08-12,Malory Emmison,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,4355.0,720.0,119.0,3.0,357.0,Jacket,Trench Coat,XS,blue,112.0,59.0,"A blue coloured, XS sized, Trench Coat Jacket"
870,647,47385,2021-08-01,2021-08-12,Malory Emmison,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,4356.0,186.0,98.0,1.0,98.0,Shirt,Camp Collared,S,yellow,112.0,66.0,"A yellow coloured, S sized, Camp Collared Shirt"
870,647,47385,2021-08-01,2021-08-12,Malory Emmison,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,4357.0,1186.0,99.0,3.0,297.0,Trousers,High-Waisted,S,violet,98.0,45.0,"A violet coloured, S sized, High-Waisted Trousers"
871,550,10888,2021-09-24,2021-10-08,Marna Lammerts,Male,22,276 Jade CourtSuite 661,4050,Sophiafurt,New South Wales,Australia,4358.0,637.0,93.0,1.0,93.0,Jacket,Coach,M,orange,115.0,72.0,"A orange coloured, M sized, Coach Jacket"
871,550,10888,2021-09-24,2021-10-08,Marna Lammerts,Male,22,276 Jade CourtSuite 661,4050,Sophiafurt,New South Wales,Australia,4359.0,495.0,102.0,2.0,204.0,Jacket,Windbreaker,XS,orange,109.0,70.0,"A orange coloured, XS sized, Windbreaker Jacket"
871,550,10888,2021-09-24,2021-10-08,Marna Lammerts,Male,22,276 Jade CourtSuite 661,4050,Sophiafurt,New South Wales,Australia,4360.0,1056.0,93.0,1.0,93.0,Trousers,Joggers,S,orange,94.0,43.0,"A orange coloured, S sized, Joggers Trousers"
872,954,43868,2021-09-26,2021-10-14,Timmie Kelshaw,Non-binary,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,4361.0,113.0,92.0,3.0,276.0,Shirt,Denim,L,orange,115.0,45.0,"A orange coloured, L sized, Denim Shirt"
872,954,43868,2021-09-26,2021-10-14,Timmie Kelshaw,Non-binary,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,4362.0,482.0,118.0,2.0,236.0,Jacket,Puffer,M,indigo,110.0,49.0,"A indigo coloured, M sized, Puffer Jacket"
872,954,43868,2021-09-26,2021-10-14,Timmie Kelshaw,Non-binary,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,4363.0,230.0,106.0,1.0,106.0,Shirt,Chambray,XS,blue,105.0,76.0,"A blue coloured, XS sized, Chambray Shirt"
872,954,43868,2021-09-26,2021-10-14,Timmie Kelshaw,Non-binary,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,4364.0,28.0,96.0,3.0,288.0,Shirt,Oxford Cloth,L,indigo,114.0,70.0,"A indigo coloured, L sized, Oxford Cloth Shirt"
872,954,43868,2021-09-26,2021-10-14,Timmie Kelshaw,Non-binary,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,4365.0,608.0,112.0,2.0,224.0,Jacket,Cardigan,L,yellow,118.0,50.0,"A yellow coloured, L sized, Cardigan Jacket"
872,954,43868,2021-09-26,2021-10-14,Timmie Kelshaw,Non-binary,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,4366.0,422.0,107.0,2.0,214.0,Jacket,Denim,M,red,92.0,43.0,"A red coloured, M sized, Denim Jacket"
872,954,43868,2021-09-26,2021-10-14,Timmie Kelshaw,Non-binary,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,4367.0,78.0,118.0,1.0,118.0,Shirt,Flannel,L,orange,96.0,59.0,"A orange coloured, L sized, Flannel Shirt"
872,954,43868,2021-09-26,2021-10-14,Timmie Kelshaw,Non-binary,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,4368.0,445.0,107.0,2.0,214.0,Jacket,Denim,XS,indigo,92.0,75.0,"A indigo coloured, XS sized, Denim Jacket"
872,954,43868,2021-09-26,2021-10-14,Timmie Kelshaw,Non-binary,69,424 Howell GroveApt. 432,8605,Lake Evemouth,South Australia,Australia,4369.0,94.0,118.0,1.0,118.0,Shirt,Flannel,XL,blue,96.0,61.0,"A blue coloured, XL sized, Flannel Shirt"
873,100,55341,2021-04-25,2021-05-07,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,4370.0,418.0,119.0,1.0,119.0,Shirt,Casual Slim Fit,L,violet,113.0,65.0,"A violet coloured, L sized, Casual Slim Fit Shirt"
873,100,55341,2021-04-25,2021-05-07,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,4371.0,440.0,107.0,1.0,107.0,Jacket,Denim,XS,blue,92.0,49.0,"A blue coloured, XS sized, Denim Jacket"
873,100,55341,2021-04-25,2021-05-07,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,4372.0,429.0,107.0,1.0,107.0,Jacket,Denim,XL,orange,92.0,79.0,"A orange coloured, XL sized, Denim Jacket"
873,100,55341,2021-04-25,2021-05-07,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,4373.0,731.0,119.0,2.0,238.0,Jacket,Trench Coat,S,violet,112.0,69.0,"A violet coloured, S sized, Trench Coat Jacket"
873,100,55341,2021-04-25,2021-05-07,Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,4374.0,1126.0,102.0,1.0,102.0,Trousers,Cargo Pants,S,orange,106.0,60.0,"A orange coloured, S sized, Cargo Pants Trousers"
874,557,25370,2021-03-25,2021-04-10,Kyle Lowbridge,Bigender,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,4375.0,32.0,96.0,2.0,192.0,Shirt,Oxford Cloth,M,violet,114.0,65.0,"A violet coloured, M sized, Oxford Cloth Shirt"
874,557,25370,2021-03-25,2021-04-10,Kyle Lowbridge,Bigender,59,39 Liam ParadeApt. 343,7346,Lake Jesse,Tasmania,Australia,4376.0,919.0,96.0,2.0,192.0,Trousers,Drawstring,XL,orange,104.0,68.0,"A orange coloured, XL sized, Drawstring Trousers"
